cluster,x,y,sigma_dog,theta_1,theta_2,ra_deg,dec_deg,dist_center_radians,amp_fit,x_center_fit,y_center_fit,sigma,int_flux_Jy,int_flux_err_Jy,amp_snr,x_snr,y_snr,sigma_snr,snr,masked,noise_ps,hits_ps
ACT-CLJ1020.1-0013,209.0,218.0,3.2,2.0,6.0,154.9995082502344,-0.1946482281942924,0.0007088896817622533,0.0020128082180497324,208.99999988568166,217.9999999824457,2.9999984516024347,0.11382150570233113,3.277111303107819,8.403438741881923,209.16680525639,218.1546617532729,2.690811642766267,9.994261741638184,0.0,0.00020588355255313218,1441387.25
ACT-CLJ1020.3-0100,163.0,165.0,3.2,2.0,6.0,155.09029518680177,-1.0175843222055956,3.0662310195415224e-05,0.017498411877701115,162.99997059894184,164.99996914821702,2.999886537729048,0.9894370329192744,3.9207231640162457,76.54471096252716,162.64278729861442,164.6157463266193,2.779569230779124,52.15700912475586,0.0,0.00020489055896177888,1277064.125
ACT-CLJ1027.8+0004,242.0,163.0,3.2,2.0,6.0,156.9158063868415,0.06718377540519697,0.0007757623522832286,0.01651950590105756,241.99998361214446,162.99998483282133,2.9998719952812922,0.9340763349468825,3.234492093326031,63.53741990678004,241.91494061209238,163.13599496992506,2.7014297159334113,50.59148406982422,0.0,0.00022688665194436908,1234323.125
ACT-CLJ1029.9+0016,231.0,250.0,3.2,2.0,6.0,157.43626020850178,0.3186701281728189,0.0010842927422991073,0.0031695555284103243,230.9999978050655,249.9999972983618,2.9999834517243897,0.17923216519903884,3.3558155528404807,7.966120944293252,230.64287470702672,249.71632175278296,2.4017435988440594,9.079791069030762,0.0,0.00041749808588065207,332845.53125
ACT-CLJ1031.2+0031,173.0,177.0,5.120000000000001,2.0,6.0,157.80614448019654,0.5362147739272434,0.0001803611175838483,0.004397538173482985,172.99999857582242,176.99999871237543,2.9999903487808854,0.24867332514628657,3.937526268967077,17.729446608463135,172.82617786222397,176.96717588090934,2.952779207935808,21.798925399780273,0.0,0.00020390468125697225,1421792.5
ACT-CLJ1032.1-0249,163.0,209.0,3.2,2.0,6.0,158.0401542290609,-2.80079604783248,0.00045582797988580706,0.001840968520163247,162.99999991318478,208.99999985232222,2.9999985251550734,0.10410421485337118,3.910806814396715,7.4689535649358545,163.28081336178792,209.1475804593782,2.53435565883889,8.412123680114746,0.0,0.0002266616647830233,1024635.125
ACT-CLJ1035.1+0249,104.0,63.0,5.120000000000001,2.0,6.0,158.8227874286844,2.776846766953594,0.001112538696312663,0.005687471309418483,103.99999917037411,62.999997441962606,3.000004038478143,0.32161979139834307,3.9981639756913787,3.519682654008957,102.28377027990128,63.756520384110004,6.707330271078388,4.738231182098389,0.0,0.0008625256596133113,100119.359375
ACT-CLJ1035.1-0248,166.0,237.0,5.120000000000001,2.0,6.0,158.78247367987782,-2.7619536760305285,0.0007282539453048931,0.004022759991336911,165.99999955866463,236.99999927119345,2.999996019101446,0.22748111452620673,3.1967836297508883,18.766595856629,166.14711533163822,236.97623355503447,2.8508202926337294,22.10881996154785,0.0,0.0001776706922100857,1899241.375
ACT-CLJ1107.4+0121,162.0,179.0,3.2,2.0,6.0,166.862792969,1.366039722377593,0.00016483665407565707,0.0169581029391349,161.99999237364017,178.99996042510728,2.9998793644292263,0.9588810075997695,3.133686384569416,124.63842415078258,162.34398541338538,178.50759882270583,2.736632487515384,58.11136245727539,0.0,0.0001227713655680418,4303472.0
ACT-CLJ1110.2-0030,210.0,162.0,5.120000000000001,2.0,6.0,167.5490769314317,-0.504108791587365,0.0004654211115290565,0.0035797654297982395,209.99999957619778,161.99999888288752,2.999996852021727,0.2024305411329539,3.165070827958084,24.222877193483377,210.1647483360819,161.75657027515197,2.6777539941319333,25.939678192138672,0.0,0.00013089628191664815,3771745.0
ACT-CLJ1110.3+0143,215.0,216.0,3.2,2.0,6.0,167.56825897821008,1.7581736177189304,0.00073365611308646,0.0015460049746593282,214.9999999494529,215.99999919388105,2.999992667703272,0.08742409432662046,3.122642788826842,10.044931861197217,215.4849477855606,215.62657900025874,2.1049722725557913,10.986485481262207,0.0,0.00017626149929128587,2009790.5
ACT-CLJ1111.1+0044,166.0,161.0,3.2,2.0,6.0,167.7984825442597,0.7481582948432506,3.997876126602817e-05,0.017569112187165434,165.99996758553888,160.9999842013877,2.9998816955599117,0.9934315317822867,3.1679782094656534,122.81573864753963,165.68052493141664,161.11074458623247,2.766776547705286,60.2235107421875,0.0,0.00012520854943431914,4672076.0
ACT-CLJ1112.8+0229,178.0,171.0,3.2,2.0,6.0,168.19587558085533,2.5015972600243646,0.0001779999248090662,0.004115921315507844,177.99999993986182,170.99999882662163,2.9999920226285033,0.2327486291961645,3.191570012391321,30.119653886312516,178.50097200888155,171.0013000124879,2.680060928905196,30.63255500793457,0.0,0.00012113474076613784,4154842.5
ACT-CLJ1116.7+0218,166.0,205.0,3.2,2.0,6.0,169.19563665991615,2.3282576206909225,0.00041873982353776457,0.0015543248438307608,165.99999996068564,204.999999720701,2.999998981391982,0.08789493950505096,3.23451376114624,11.260484780015629,166.36620740246238,204.66423785798102,2.4106766592746682,12.448344230651855,0.0,0.00013547026901505888,3422692.25
ACT-CLJ1117.9-0211,244.0,232.0,3.2,2.0,6.0,169.45285613510853,-2.144645298539155,0.0010454000473702168,0.016313130358490167,243.99996857573495,231.9999822725976,2.9998839927663314,0.9224144468728855,3.3761292268355505,43.60482130921014,243.59121230136228,232.0732995319314,2.632566126430824,41.29958724975586,0.0,0.00034563979716040194,603474.75
ACT-CLJ1118.7+0039,166.0,237.0,3.2,2.0,6.0,169.69473806327056,0.6961587400188354,0.0007282539453046997,0.017517412268717003,165.99998653358534,236.99999700979126,2.9998799190011622,0.990507027669557,3.9438753661140167,50.106174025138095,166.07825726146552,237.23918230677086,2.6571161343879615,43.815547943115234,0.0,0.00030139461159706116,594365.25
ACT-CLJ1118.9-0041,271.0,163.0,3.2,2.0,6.0,169.67842309515214,-0.7003682709483346,0.0010569379342203835,0.0036048457250588174,270.99999995592816,162.99999968904046,2.999989655460683,0.20384781743393562,3.9350729805558076,6.249048727061967,271.33513167547727,163.35406791298797,2.4217208823367695,6.425690174102783,0.0,0.0005328558618202806,176764.984375
ACT-CLJ1125.7+0010,166.0,163.0,5.120000000000001,2.0,6.0,171.43433172255425,0.17334971866561255,3.9978761266209984e-05,0.0015661915824970172,166.00000000776302,163.0000000067232,2.9999998016006266,0.08856603574006394,3.899083476891982,6.686745092202943,166.19033658880673,163.23427313917858,2.966160966220452,8.068705558776855,0.0,0.00018741865642368793,1621108.375
ACT-CLJ1127.5+0003,264.0,192.0,5.120000000000001,2.0,6.0,171.83969560479036,0.0783960705863786,0.00103091009779213,0.004579257188243837,264.0000019352726,192.00000006197934,2.9999819724606627,0.2589477811911383,3.8985854322709304,5.301935251277507,264.25387525089707,191.85440233714843,3.9204500603236445,7.702284812927246,0.0,0.0005214871489442885,159648.3125
ACT-CLJ1128.3-0058,212.0,162.0,5.120000000000001,2.0,6.0,172.05130441298328,-0.9861282739316348,0.000484813654864591,0.016581454172534205,211.99997832694874,161.9999698636742,2.999922872120781,0.9376109305691867,3.882721878410475,69.7687737373817,211.7366719481159,161.51562019927033,2.738085732565072,49.42723846435547,0.0,0.00021604183712042868,1129656.5
ACT-CLJ1129.8+0256,219.0,215.0,3.2,2.0,6.0,172.43359238892816,2.9655807117821453,0.0007546914416776394,0.0034691335749812424,218.9999998336716,214.99999964085873,2.999999145802576,0.19617477024798652,2.0,11.995810983241379,219.10038987365616,214.61581445156762,2.4159135732361783,13.123602867126465,0.0,0.00029081435059197247,675469.6875
ACT-CLJ1136.9+0006,181.0,173.0,5.120000000000001,2.0,6.0,174.2245365906589,0.10194765950315432,0.0002128768256646621,0.018227955670993005,181.00000269144442,172.99997903196675,2.999859837146963,1.0306702947246293,3.906119323183903,78.01788009753506,181.50163818810398,172.97872564836626,2.7903250733090785,52.376644134521484,0.0,0.00019832466205116361,1449753.75
ACT-CLJ1138.5-0011,169.0,207.0,5.120000000000001,2.0,6.0,174.63841455981532,-0.17710109708424476,0.00044157982273595526,0.004243880430663844,168.99999981663183,207.0000002166218,2.9999969565668367,0.2399852975861498,3.9862694727752204,14.83020142520883,169.406627838126,207.5624042681158,2.779112600799001,16.336694717407227,0.0,0.00024386419681832194,1015992.75
ACT-CLJ1139.3+0154,196.0,267.0,3.2,2.0,6.0,174.81549644148015,1.958599855454734,0.0010701537528236386,0.00544763367981493,195.99999972388747,266.9999997684429,3.0000016698116685,0.3080567699940949,3.943494719299811,6.254700106246714,195.66366200247418,267.0414557153794,3.0844262651793035,6.3299126625061035,0.0,0.0006882416782900691,139739.875
ACT-CLJ1139.3+0154,74.0,241.0,3.2,2.0,6.0,174.883313384064,1.9441548206927062,0.0011466633139252378,0.004366153884470129,73.99999454731446,240.99999940499393,2.999967685774412,0.24689486652521006,3.9442451247328605,7.607455882079495,73.46388024978184,241.39226350862103,2.1501618683262667,8.559412002563477,0.0,0.0006496424321085215,107208.46875
ACT-CLJ1144.0+0440,179.0,169.0,3.2,2.0,6.0,176.01771510065822,4.681697109991677,0.0001782638240210118,0.018014083352064798,179.0000011972628,168.99997319394805,2.999863501712259,1.0185797186419665,3.0753071987670766,143.16396201201923,179.49407416524545,168.88267562039132,2.787958690823078,59.69674301147461,0.0,0.00010699624544940889,5374508.0
ACT-CLJ1144.2+0227,171.0,202.0,3.2,2.0,6.0,176.05136126718892,2.483334234584299,0.0003975472071933089,0.003947591421724474,170.99999910058722,201.99999892884819,2.9999929415584163,0.2232299853366318,3.0936738920694564,29.988314637457005,171.00156417369374,202.00717814491367,2.715352757193622,30.617685317993164,0.0,0.00011540524428710341,4163839.25
ACT-CLJ1145.1-0100,82.0,263.0,3.2,2.0,6.0,176.33477954757342,-0.9533607503472965,0.0012493144748487637,0.007070948261422354,81.99999982636254,263.00000001924735,3.0000002586552257,0.39985277296529426,4.025938356370354,7.561020280202058,81.7685526052641,263.2341471711171,2.69679052860084,9.176944732666016,0.0,0.0007974202744662762,88000.75
ACT-CLJ1148.0-0234,173.0,166.0,3.2,2.0,6.0,177.0216384339502,-2.578121486350643,0.00011349197526114981,0.017296061301635843,172.99997091779477,165.999989260385,2.999893356611278,0.9779996890075939,3.884958380065251,77.48038310871289,172.6601960391604,166.16280649647132,2.7237273689753025,52.109310150146484,0.0,0.0001978224900085479,1419516.5
ACT-CLJ1148.0-0234,277.0,150.0,5.120000000000001,2.0,6.0,176.96380169338687,-2.5870087806814714,0.0011211252985927752,0.011490099830552936,277.00000036132406,149.99999768988346,3.00000880274456,0.6497536509603732,2.0,8.722964003321065,277.23644720246824,150.12585071710623,4.579396770840676,4.763972282409668,0.0,0.0008530962513759732,71426.0859375
ACT-CLJ1152.2+0031,170.0,157.0,3.2,2.0,6.0,178.05349299558011,0.5183418747766287,9.14744643627518e-05,0.01746688501559151,169.99997811311937,156.99998193710582,2.99988791622599,0.9876552734063604,3.079676765403715,134.400288846053,169.9413933187081,156.98982310923645,2.7693236527298644,59.34132766723633,0.0,0.0001125275666709058,4392079.0
ACT-CLJ1152.5+0356,187.0,159.0,3.2,2.0,6.0,178.13253207947287,3.9391124265175197,0.0002441459325184888,0.003933820367558587,186.99999991196037,158.99999936808118,2.9999937105530656,0.22245136827710055,3.0846064511021734,30.919300189287252,187.47417135321805,159.2150496289971,2.674842294961107,31.10227394104004,0.0,0.00011145981261506677,5001429.5
ACT-CLJ1152.5+0356,63.0,121.0,5.120000000000001,2.0,6.0,178.20158268077762,3.9179996240372494,0.0010389950727422393,0.0026461932312245727,62.99999995506441,120.99999991696069,3.000001550062942,0.14963885650647238,3.085060413292533,2.50230158640983,68.10752142785563,120.05744827924418,15.535156407101955,5.2357096672058105,0.0,0.00030525418696925044,821716.375
ACT-CLJ1153.4+0259,202.0,190.0,5.120000000000001,2.0,6.0,178.3505195003149,2.999964661983736,0.0004734323890308638,0.0017839733391564572,201.99999991551462,190.0000000514459,2.999999503688239,0.10088128227783877,3.0948699105135384,10.443404562588908,202.15608097176528,190.64725779953906,3.060341967063464,11.701395034790039,0.0,0.00013470706471707672,3733550.25
ACT-CLJ1158.3+0228,276.0,161.0,3.2,2.0,6.0,179.53568323724716,2.4673682462466284,0.0011054172961403497,0.01524017341444527,275.9999934283489,160.99997686926227,2.999914100947684,0.8617621512675656,3.120184334985361,30.243564455032992,276.1751301958843,160.843451242503,2.591627991182646,33.091976165771484,0.0,0.00046040001325309277,379606.9375
ACT-CLJ1158.9-0244,171.0,162.0,3.2,2.0,6.0,179.72859104337184,-2.7485253706163446,8.726646449178901e-05,0.004290952798041856,170.99999949082274,161.99999802072085,2.9999953611253183,0.2426469137626291,3.073381065542694,36.30567493348577,171.23011846353364,161.5917897064421,2.6837848849313577,34.85002899169922,0.0,0.00010747186024673283,4711501.5
ACT-CLJ1200.9-0125,170.0,175.0,3.2,2.0,6.0,180.22814389716402,-1.4277884449646563,0.00014800719578267717,0.0014961520067255287,169.9999997817149,174.99999964757927,2.9999976186485036,0.08460526843693754,3.0831300237715458,13.955325095015095,169.90243962233973,174.61248093334095,2.4263126312335643,16.07440757751465,0.0,0.00010678289254428819,4911021.0
ACT-CLJ1203.9+0126,222.0,215.0,3.2,2.0,6.0,180.9553490003379,1.4657673603467205,0.0007762469764381937,0.016728733137541717,221.99999149659462,214.9999638371331,2.9998833260238995,0.9459139923276769,3.136109802013146,73.78260746141834,222.13016921880342,214.58336089920664,2.706648203167079,52.316932678222656,0.0,0.00019961094949394464,1540913.0
ACT-CLJ1203.9+0126,127.0,177.0,5.120000000000001,2.0,6.0,181.00814386346823,1.444656416156951,0.0003692230915572229,0.0017893330797244529,126.99999959216046,176.99999978645624,2.9999995862040065,0.10118437393244427,3.144270480725776,13.443691648765542,126.4604131835169,176.829803639846,2.7822153640976737,9.329422950744629,0.0,0.00012099804007448256,4264944.5
ACT-CLJ1205.3-0245,167.0,265.0,3.2,2.0,6.0,181.3437004694691,-2.6956130659870383,0.0009998919138836182,0.004020645313212449,166.99999931969185,264.999998683538,2.999985491914619,0.2273599369620085,3.168187227701982,13.233202580333442,167.21028977807458,264.90286363562046,2.4582525255154506,15.149577140808105,0.0,0.0002852192847058177,829835.375
ACT-CLJ1205.5+0214,168.0,162.0,5.120000000000001,2.0,6.0,181.3813839565579,2.2443842849898408,5.81776430762658e-05,0.0016682901101913376,167.9999997296195,161.99999988220145,2.999998949749309,0.09433951712274165,3.1304860728985706,12.914276361553151,167.6504855040159,162.21426874426754,2.731400092911299,15.221001625061035,0.0,0.00011346284009050578,4351036.0
ACT-CLJ1208.3+0254,237.0,98.0,3.2,2.0,6.0,182.04684273495812,2.8781261472391155,0.0009560051069316923,0.002173685796391201,236.99999930820618,97.99999911773232,2.999991987231263,0.12291837931112942,3.0780433755063323,7.918832280807679,236.84739702705832,97.81469211459182,2.5808315331769043,8.743537902832031,0.0,0.0002594988909550011,886767.75
ACT-CLJ1210.2+0223,167.0,209.0,3.2,2.0,6.0,182.57330007379048,2.415650348885141,0.0004582963801506859,0.01657448163485137,166.99997611355352,208.99997116770345,2.9998918629739584,0.9371972878683438,3.165825374417946,109.6129844143125,166.7947418909814,208.69711434218158,2.7246761592181308,57.950523376464844,0.0,0.00013558096543420106,3213078.25
ACT-CLJ1210.2+0321,241.0,164.0,3.2,2.0,6.0,182.5133626622845,3.3633707033095597,0.0007662509207030235,0.004057902977436148,240.99999886861303,163.99999914803388,2.9999842677643573,0.22946660059139745,3.1445652674167146,16.87209859492162,241.0452550767435,164.28555849234215,2.6579986596238694,19.415081024169922,0.0,0.00021183279750403017,1454537.75
ACT-CLJ1220.4-0240,207.0,143.0,5.120000000000001,2.0,6.0,185.07661136104502,-2.682974609724643,0.0004736309347802832,0.007387707192599985,206.99999444865074,142.999998767717,2.9999854459336652,0.41776094613342407,3.1389383207359716,44.52104786913029,206.64249290911903,143.32062784623037,2.9163372852083325,39.27515411376953,0.0,0.0001394475402776152,2571514.0
ACT-CLJ1222.4-0127,181.0,163.0,3.2,2.0,6.0,185.599487432785,-1.4537307566556092,0.00018448418982870292,0.017610071595306975,180.99998643537958,162.99997502228618,2.9998541610869935,0.9957292701780036,3.162421472304642,126.64487061120285,181.15416795034469,162.91853376482334,2.7591838810147027,58.930545806884766,0.0,0.00012085566413588822,3892078.5
ACT-CLJ1222.6-0214,197.0,196.0,5.120000000000001,2.0,6.0,185.6353412478188,-2.2290345955023865,0.00047313441418659333,0.004190688729934393,196.99999948845527,195.99999860386754,2.999993897412196,0.2369769005761444,3.1661416608006623,24.79391331097304,197.13921903795114,195.81813943543557,2.8519168715233953,27.877771377563477,0.0,0.00014022096002008766,3407184.5
ACT-CLJ1224.3+0211,187.0,163.0,3.2,2.0,6.0,186.0668656626527,2.197269653810371,0.00024260068963378808,0.0037291473229177207,186.9999991517672,162.99999926333467,2.999997506687353,0.21087796248541818,3.6364818505240732,20.029923257199993,186.90615363977327,162.85079617354106,2.7313911114353404,22.188735961914062,0.0,0.00016526467516086996,2110581.75
ACT-CLJ1224.3+0211,100.0,138.0,5.120000000000001,2.0,6.0,186.1152342357076,2.183380434682107,0.0006446380666158551,0.001924664870442717,99.99999947288725,137.9999996869638,2.9999988148803864,0.10883714832681636,3.6367454715530227,7.890015154266694,99.43532450627325,137.76562106517014,2.701135472659539,8.306709289550781,0.0,0.00022988546697888523,1167109.375
ACT-CLJ1238.5-0004,201.0,195.0,5.120000000000001,2.0,6.0,189.6226356941653,-0.05159665035143013,0.00049536474094248,0.0018806066655088216,200.9999999787833,194.9999999855063,2.999999989726348,0.10634580079540802,2.0,8.404727005126976,200.55229407229646,194.9556619009676,3.3066114183236954,11.168225288391113,0.0,0.00017944855790119618,1669633.125
ACT-CLJ1238.5-0004,140.0,278.0,5.120000000000001,2.0,6.0,189.65652458265765,-0.005485568238720033,0.0011448170007495124,0.0037239338654357843,139.99999981672042,277.99999938501264,2.9999999160065323,0.21058348714217268,3.580583455674928,4.7250446351575865,139.91379221853472,277.5858254377086,3.4993822700149644,6.904986381530762,0.0,0.0005883384728804231,133451.21875
ACT-CLJ1250.6+0036,274.0,164.0,3.2,2.0,6.0,192.59078953303907,0.5993695510433636,0.0010861553788034924,0.014818060843305496,273.99998967913933,163.999977237138,2.9997680296542115,0.8378120194855365,3.702209487737513,28.521667500442554,273.87259884926164,164.20968370009072,2.527598793794759,30.016115188598633,0.0,0.0004795576387550682,256983.390625
ACT-CLJ1256.7+0235,168.0,164.0,5.120000000000001,2.0,6.0,194.17928043754233,2.5932141112063336,6.132462033233309e-05,0.0038177729584276676,168.0,164.0,3.0,0.21588997462686238,2.0,20.529483023469545,168.25547333595986,163.63164872614414,2.8216231608062463,22.821016311645508,0.0,0.00015811144839972258,2216931.0
ACT-CLJ1301.2+0218,242.0,160.0,5.120000000000001,2.0,6.0,195.26023741313725,2.310710369272316,0.0007759441218113983,0.021313171033441176,242.000005323425,159.99999341618556,2.9999070787587683,1.2051567678699475,4.929653902344592,11.68914140283364,242.46731603827462,160.40381766857814,3.238104212767321,15.57562255859375,0.0,0.0013465371448546648,533560.875
ACT-CLJ1324.9+0223,201.0,194.0,3.2,2.0,6.0,201.2084471098397,2.416335029316158,0.0004891575168669922,0.015037997363919125,201.000002198658,193.9999799101689,2.9998195801456995,0.8502764363836453,3.8492150103221268,32.40213585271989,201.5102146008461,193.96321708147286,2.420247702311084,33.422481536865234,0.0,0.0004464302328415215,2324842.75
ACT-CLJ1325.0+0209,167.0,237.0,5.120000000000001,2.0,6.0,201.25103488490757,2.192486436192567,0.0007288346642371642,0.0037420412854610873,166.99999997712803,236.9999981023059,2.9999975115558737,0.21160709836428587,3.5266536103952038,8.465650999059324,167.50811683677026,236.40098288322088,2.8235632664371533,9.546195983886719,0.0,0.0003893088432960212,1626035.0
ACT-CLJ1036.9+0154,238.0,237.0,3.2,2.0,6.0,159.19955943463677,1.9470485262483728,0.0010353237832879118,0.01686289878116068,237.9999865132092,236.99998100014702,2.9999211561704797,0.953524339074703,3.9717546601307174,30.235264094325455,238.091999070739,236.8667205840145,2.7389596291569114,31.795326232910156,0.0,0.0004960782825946808,210970.09375
ACT-CLJ1049.3-0002,164.0,165.0,3.2,2.0,6.0,162.35243503165685,-0.03486607432688943,3.496041255807947e-05,0.0038035198231227696,163.9999996551196,164.99999994091922,2.9999992932134774,0.2150838774682752,2.0,15.254221246186335,163.67264766285862,165.29099097553393,2.7822460101053266,17.487579345703125,0.0,0.00020965791190974414,1321581.5
ACT-CLJ1050.6+0017,180.0,164.0,3.2,2.0,6.0,162.6617070306008,0.2833208012086121,0.00017560698655425493,0.001103975138272331,179.99999979845063,163.99999966877385,2.9999941990912355,0.0624280818874532,4.039187322227215,6.8500800559060675,179.86399012531962,163.68437947419375,1.8901087393024123,7.130980014801025,0.0,0.0002114230883307755,1339710.75
ACT-CLJ1326.8+0216,166.0,180.0,3.2,2.0,6.0,201.71567152788356,2.2782156547061825,0.00017879045388431407,0.0013958991832731444,165.99999995601064,180.00000000328117,2.9999986563336125,0.07893616843851389,3.6720168498244,8.455725073079442,166.3748008547768,180.48684192111057,2.275723499076645,9.762890815734863,0.0,0.00016734260134398937,2420236.75
ACT-CLJ1328.4-0038,220.0,217.0,3.2,2.0,6.0,202.0813623636573,-0.6135084183727003,0.0007750348478642726,0.01675891120237237,219.9999776102687,216.99999438135126,2.999927209412829,0.9476481134308399,3.6118026460815575,51.577798078269005,219.59141389334536,217.274995727178,2.724029742942862,43.819515228271484,0.0,0.0002868784940801561,631348.1875
ACT-CLJ1331.1+0100,166.0,270.0,5.120000000000001,2.0,6.0,202.796254569497,1.0629142882208704,0.0010479151893384906,0.003072094585619046,166.00000257634883,269.9999997672203,3.0000025431862247,0.1737231506034891,3.6633658705543084,4.537411659207594,166.29585439372778,269.51889513771494,4.5358136990029605,1.324411153793335,0.0,0.00047040858771651983,212821.328125
ACT-CLJ1332.8-0006,166.0,163.0,3.2,2.0,6.0,203.21523077620188,-0.11560373441904653,3.997876126596394e-05,0.0017418847497698343,166.00000002937196,162.99999993261616,2.9999968520128153,0.09850105527862095,3.652533342098761,9.666675665501854,166.46153027193495,163.33047069003035,2.549864704111419,10.557088851928711,0.0,0.00016234150098171085,2277788.25
ACT-CLJ1340.9-0152,169.0,209.0,3.2,2.0,6.0,205.2384949610035,-1.8437690852457655,0.0004607515565521687,0.01728716685928769,168.99999601013033,208.99997945167337,2.9998717678344033,0.9774826868114553,3.6275585587983334,76.10873749787847,169.37274899891656,208.87454676586995,2.703869455243128,51.97456359863281,0.0,0.00019797052664216608,1500452.625
ACT-CLJ1343.1-0000,240.0,162.0,3.2,2.0,6.0,205.73204203853214,-0.014288676541316827,0.0007563092166404356,0.003274717176315849,239.99999849516436,161.99999915730857,2.9999893214537936,0.18517957532042748,3.721351713309106,11.248691413349672,239.65095725009257,162.25254837762614,2.3165187660603275,11.468341827392578,0.0,0.00030279887141659856,725616.5
ACT-CLJ1343.1-0000,247.0,76.0,5.120000000000001,2.0,6.0,205.72815314203802,-0.06206642740826307,0.0011724469806683841,0.00735875033895892,247.00000008268918,76.0000000067765,3.000001538161068,0.41612795479476344,3.722409332498232,3.9174954123825914,245.50022527121482,74.69688396478392,10.945294329736791,6.3116021156311035,0.0,0.0007043774239718914,234931.5625
ACT-CLJ0203.9-0205,235.0,239.0,5.120000000000001,2.0,6.0,30.954793091282664,-2.0530473867556673,0.0010288103908968203,0.0025563434202677416,234.99999928483396,238.99999978499133,2.999999223011736,0.14455773988517606,3.3623092113958015,5.481300448028516,234.2755877598013,238.57220472368058,3.8784651625537165,6.622846603393555,0.0,0.000326597539242357,633904.25
ACT-CLJ0204.5+0321,195.0,97.0,3.2,2.0,6.0,31.12256593020791,3.3250964460041215,0.0007068309793205416,0.004528347186197088,195.00000028136665,96.99999898886527,2.9999934082585553,0.2560708752493845,3.370296077870037,16.61599650426363,195.49935446451735,97.15722867500598,2.8418590544904436,18.858135223388672,0.0,0.00022514053853228688,1102650.25
ACT-CLJ0204.7-0116,177.0,165.0,3.2,2.0,6.0,31.19027678408271,-1.284787162821979,0.00014832446772988087,0.018211475461986672,176.9999976580181,164.99997883507692,2.9998622264737196,1.0297400882721857,3.3667028891959165,104.4033697887136,177.4637560862515,164.981380835819,2.828877949155092,56.66360092163086,0.0,0.00014778543845750391,2781719.5
ACT-CLJ0204.8-0303,194.0,196.0,3.2,2.0,6.0,31.198473223331604,-3.047011528715378,0.00045272355386251557,0.0040278729628891174,193.99999933903362,195.9999976605536,2.999989500221703,0.2277692556170025,3.340994468032131,22.313082368653237,194.19268362423944,195.5755710007548,2.63762807738531,24.54643440246582,0.0,0.00016501279606018215,2358246.75
ACT-CLJ0205.2-0439,164.0,238.0,3.2,2.0,6.0,31.322716833227116,-4.615018651138593,0.0007371718005386659,0.0021154811486725367,163.99999936248832,237.99999995577812,2.9999948139936694,0.11962722704581515,3.3817848847785763,8.431936079985656,163.65250939995352,238.2934498658921,2.5983779298454928,10.117029190063477,0.0,0.00022873033594805747,1039608.1875
ACT-CLJ0206.2-0114,163.0,170.0,3.2,2.0,6.0,31.56083614266816,-1.2496496792380944,7.81738588738523e-05,0.017938361881305025,162.9999885391539,169.99996063756348,2.9998582353696808,1.0142945987395662,3.409020018837137,94.1212939880361,163.24660498148222,169.54342543456997,2.729121816411689,56.82305908203125,0.0,0.0001679157285252586,2224782.75
ACT-CLJ0206.4-0118,167.0,176.0,3.2,2.0,6.0,31.612074406950903,-1.3048738547678835,0.00014414547275231606,0.004295598095367618,166.9999984465699,175.99999962417152,2.999993051065057,0.24290922423442118,3.3364353424463173,27.772591075360403,166.82263911786228,176.32216894476107,2.7776247521829354,28.941984176635742,0.0,0.00013340325676836073,3207902.5
